video_name,start_time_sec,end_time_sec,state,operation_type
v34.mp4,148.000,157.000,IDLE_SETUP,COLLAR
v34.mp4,157.000,180.000,SEWING,COLLAR
v34.mp4,180.000,187.000,IDLE_SETUP,COLLAR
v34.mp4,187.000,205.000,SEWING,COLLAR
v35.mp4,0.000,16.000,SEWING,COLLAR
v35.mp4,16.000,24.000,IDLE_SETUP,COLLAR
v35.mp4,24.000,46.000,SEWING,COLLAR
v35.mp4,46.000,59.000,IDLE_SETUP,COLLAR
v35.mp4,59.000,78.500,SEWING,COLLAR
v35.mp4,78.500,89.000,IDLE_SETUP,COLLAR
v35.mp4,89.000,108.500,SEWING,COLLAR
v35.mp4,108.500,120.000,IDLE_SETUP,COLLAR
v35.mp4,120.000,142.000,SEWING,COLLAR
v35.mp4,142.000,151.000,IDLE_SETUP,COLLAR
v35.mp4,151.000,173.500,SEWING,COLLAR
v35.mp4,173.500,184.000,IDLE_SETUP,COLLAR
v36.mp4,1.801,7.772,IDLE_SETUP,SLEEVE
v36.mp4,7.772,16.946,SEWING,SLEEVE
v36.mp4,16.946,21.816,IDLE_SETUP,SLEEVE
v36.mp4,21.816,30.822,SEWING,SLEEVE
v36.mp4,30.822,36.226,IDLE_SETUP,SLEEVE
v36.mp4,36.226,43.532,SEWING,SLEEVE
v36.mp4,43.532,50.070,IDLE_SETUP,SLEEVE
v36.mp4,50.070,57.842,SEWING,SLEEVE
v36.mp4,57.842,64.013,IDLE_SETUP,SLEEVE
v36.mp4,64.013,71.986,SEWING,SLEEVE
v36.mp4,71.986,77.290,IDLE_SETUP,SLEEVE
v36.mp4,77.290,84.495,SEWING,SLEEVE
v36.mp4,84.495,89.365,IDLE_SETUP,SLEEVE
v36.mp4,89.365,96.437,SEWING,SLEEVE
v36.mp4,96.437,107.612,IDLE_SETUP,SLEEVE
v36.mp4,107.612,116.351,SEWING,SLEEVE
v36.mp4,116.351,122.623,IDLE_SETUP,SLEEVE
v36.mp4,122.623,130.495,SEWING,SLEEVE
v36.mp4,130.495,135.265,IDLE_SETUP,SLEEVE
v37.mp4,4.000,25.500,SEWING,COLLAR
v37.mp4,25.500,34.000,IDLE_SETUP,COLLAR
v37.mp4,34.000,57.000,SEWING,COLLAR
v37.mp4,57.000,72.000,IDLE_SETUP,COLLAR
v37.mp4,72.000,93.000,SEWING,COLLAR
v37.mp4,93.000,102.000,IDLE_SETUP,COLLAR
v37.mp4,102.000,123.000,SEWING,COLLAR
v37.mp4,123.000,135.000,IDLE_SETUP,COLLAR
v37.mp4,135.000,157.000,SEWING,COLLAR
v38.mp4,7.172,14.044,IDLE_SETUP,SLEEVE
v38.mp4,14.044,26.119,SEWING,SLEEVE
v38.mp4,26.119,31.723,IDLE_SETUP,SLEEVE
v38.mp4,31.723,41.664,SEWING,SLEEVE
v38.mp4,41.664,53.472,IDLE_SETUP,SLEEVE
v38.mp4,53.472,63.313,SEWING,SLEEVE
v38.mp4,63.313,69.484,IDLE_SETUP,SLEEVE
v38.mp4,69.484,77.523,SEWING,SLEEVE
v38.mp4,77.523,84.061,IDLE_SETUP,SLEEVE
v38.mp4,84.061,93.501,SEWING,SLEEVE
v38.mp4,93.501,99.706,IDLE_SETUP,SLEEVE
v38.mp4,99.706,109.146,SEWING,SLEEVE
v38.mp4,109.146,115.417,IDLE_SETUP,SLEEVE
v38.mp4,115.417,125.191,SEWING,SLEEVE
v38.mp4,125.191,131.062,IDLE_SETUP,SLEEVE
v38.mp4,131.062,139.568,SEWING,SLEEVE
v38.mp4,139.568,144.939,IDLE_SETUP,SLEEVE
v38.mp4,144.939,155.547,SEWING,SLEEVE
v38.mp4,155.547,161.117,IDLE_SETUP,SLEEVE
v38.mp4,161.117,171.258,SEWING,SLEEVE
v38.mp4,171.258,177.730,IDLE_SETUP,SLEEVE
v38.mp4,177.730,186.503,SEWING,SLEEVE
v38.mp4,186.503,194.709,IDLE_SETUP,SLEEVE
v38.mp4,194.709,203.215,SEWING,SLEEVE
v38.mp4,203.215,211.154,IDLE_SETUP,SLEEVE
v38.mp4,211.154,219.894,SEWING,SLEEVE
v38.mp4,219.894,226.565,IDLE_SETUP,SLEEVE
v38.mp4,226.565,233.937,SEWING,SLEEVE
v39.mp4,0.000,4.036,IDLE_SETUP,POCKET
v39.mp4,4.036,28.689,SEWING,POCKET
v39.mp4,28.689,37.729,IDLE_SETUP,POCKET
v39.mp4,37.729,61.414,SEWING,POCKET
v39.mp4,61.414,71.155,IDLE_SETUP,POCKET
v39.mp4,71.155,94.506,SEWING,POCKET
v39.mp4,94.506,101.645,IDLE_SETUP,POCKET
v39.mp4,101.645,125.830,SEWING,POCKET
v39.mp4,125.830,133.803,IDLE_SETUP,POCKET
v39.mp4,133.803,160.424,SEWING,POCKET
v39.mp4,160.424,169.297,IDLE_SETUP,POCKET
v39.mp4,169.297,197.819,SEWING,POCKET
v39.mp4,197.819,211.730,IDLE_SETUP,POCKET
v39.mp4,211.730,235.848,SEWING,POCKET
v39.mp4,235.848,242.653,IDLE_SETUP,POCKET
v39.mp4,242.653,265.571,SEWING,POCKET
v40.mp4,0.267,4.536,IDLE_SETUP,SLEEVE
v40.mp4,4.536,13.909,SEWING,SLEEVE
v40.mp4,13.909,19.279,IDLE_SETUP,SLEEVE
v40.mp4,19.279,26.818,SEWING,SLEEVE
v40.mp4,26.818,32.922,IDLE_SETUP,SLEEVE
v40.mp4,32.922,41.661,SEWING,SLEEVE
v40.mp4,41.661,46.564,IDLE_SETUP,SLEEVE
v40.mp4,46.564,55.270,SEWING,SLEEVE
v40.mp4,55.270,60.573,IDLE_SETUP,SLEEVE
v40.mp4,60.573,69.246,SEWING,SLEEVE
v40.mp4,69.246,74.649,IDLE_SETUP,SLEEVE
v40.mp4,74.649,82.087,SEWING,SLEEVE
v40.mp4,82.087,87.157,IDLE_SETUP,SLEEVE
v40.mp4,87.157,94.229,SEWING,SLEEVE
v40.mp4,94.229,99.732,IDLE_SETUP,SLEEVE
v40.mp4,99.732,106.870,SEWING,SLEEVE
v40.mp4,106.870,112.507,IDLE_SETUP,SLEEVE
v40.mp4,112.507,120.479,SEWING,SLEEVE
v40.mp4,120.479,125.783,IDLE_SETUP,SLEEVE
v40.mp4,125.783,133.288,SEWING,SLEEVE
v41.mp4,1.101,25.352,SEWING,POCKET
v41.mp4,25.352,33.558,IDLE_SETUP,POCKET
v41.mp4,33.558,65.281,SEWING,POCKET
v41.mp4,65.281,73.220,IDLE_SETUP,POCKET
v41.mp4,73.220,96.670,SEWING,POCKET
v41.mp4,96.670,105.343,IDLE_SETUP,POCKET
v41.mp4,105.343,134.064,SEWING,POCKET
v41.mp4,134.064,142.337,IDLE_SETUP,POCKET
v41.mp4,142.337,170.458,SEWING,POCKET
v41.mp4,170.458,184.134,IDLE_SETUP,POCKET
v41.mp4,184.134,214.023,SEWING,POCKET
v41.mp4,214.023,222.662,IDLE_SETUP,POCKET
v41.mp4,222.662,256.053,SEWING,POCKET
v42.mp4,0.000,22.000,SEWING,COLLAR
v42.mp4,22.000,31.000,IDLE_SETUP,COLLAR
v42.mp4,31.000,53.500,SEWING,COLLAR
v42.mp4,53.500,62.000,IDLE_SETUP,COLLAR
v42.mp4,62.000,81.000,SEWING,COLLAR
v42.mp4,81.000,94.000,IDLE_SETUP,COLLAR
v42.mp4,94.000,120.000,SEWING,COLLAR
v42.mp4,120.000,132.000,IDLE_SETUP,COLLAR
v42.mp4,132.000,150.500,SEWING,COLLAR
v42.mp4,150.500,162.500,IDLE_SETUP,COLLAR
v42.mp4,162.500,177.500,SEWING,COLLAR
v42.mp4,177.500,185.000,IDLE_SETUP,COLLAR
v42.mp4,185.000,205.000,SEWING,COLLAR
v43.mp4,0.000,23.000,SEWING,COLLAR
v43.mp4,23.000,34.000,IDLE_SETUP,COLLAR
v43.mp4,34.000,57.000,SEWING,COLLAR
v43.mp4,57.000,67.000,IDLE_SETUP,COLLAR
v43.mp4,67.000,90.000,SEWING,COLLAR
v43.mp4,90.000,104.000,IDLE_SETUP,COLLAR
v43.mp4,104.000,128.000,SEWING,COLLAR
v43.mp4,128.000,137.000,IDLE_SETUP,COLLAR
v43.mp4,137.000,156.000,SEWING,COLLAR
v43.mp4,156.000,165.000,IDLE_SETUP,COLLAR
v44.mp4,0.000,19.500,SEWING,COLLAR
v44.mp4,19.500,27.000,IDLE_SETUP,COLLAR
v44.mp4,27.000,62.000,SEWING,COLLAR
v44.mp4,62.000,72.500,IDLE_SETUP,COLLAR
v44.mp4,72.500,92.000,SEWING,COLLAR
v44.mp4,92.000,102.000,IDLE_SETUP,COLLAR
v44.mp4,102.000,124.000,SEWING,COLLAR
v44.mp4,124.000,133.000,IDLE_SETUP,COLLAR
v44.mp4,133.000,152.500,SEWING,COLLAR
v44.mp4,152.500,163.000,IDLE_SETUP,COLLAR
v44.mp4,163.000,184.000,SEWING,COLLAR
v44.mp4,184.000,192.000,IDLE_SETUP,COLLAR
v44.mp4,192.000,212.000,SEWING,COLLAR
v45.mp4,0.000,19.000,SEWING,COLLAR
v45.mp4,19.000,27.000,IDLE_SETUP,COLLAR
v45.mp4,27.000,48.000,SEWING,COLLAR
v45.mp4,48.000,57.000,IDLE_SETUP,COLLAR
v45.mp4,57.000,76.000,SEWING,COLLAR
v45.mp4,76.000,85.000,IDLE_SETUP,COLLAR
v45.mp4,85.000,104.000,SEWING,COLLAR
v45.mp4,104.000,114.000,IDLE_SETUP,COLLAR
v45.mp4,114.000,132.000,SEWING,COLLAR
v46.mp4,0.200,3.536,IDLE_SETUP,SLEEVE
v46.mp4,3.536,13.576,SEWING,SLEEVE
v46.mp4,13.576,19.546,IDLE_SETUP,SLEEVE
v46.mp4,19.546,28.552,SEWING,SLEEVE
v46.mp4,28.552,33.289,IDLE_SETUP,SLEEVE
v46.mp4,33.289,43.729,SEWING,SLEEVE
v46.mp4,43.729,48.599,IDLE_SETUP,SLEEVE
v46.mp4,48.599,58.138,SEWING,SLEEVE
v46.mp4,58.138,63.042,IDLE_SETUP,SLEEVE
v46.mp4,63.042,78.585,SEWING,SLEEVE
v46.mp4,78.585,83.555,IDLE_SETUP,SLEEVE
v46.mp4,83.555,96.363,SEWING,SLEEVE
v46.mp4,96.363,103.168,IDLE_SETUP,SLEEVE
v46.mp4,103.168,114.275,SEWING,SLEEVE
v46.mp4,114.275,119.245,IDLE_SETUP,SLEEVE
v46.mp4,119.245,129.952,SEWING,SLEEVE
v47.mp4,9.207,14.210,IDLE_SETUP,SLEEVE
v47.mp4,14.210,22.116,SEWING,SLEEVE
v47.mp4,22.116,28.187,IDLE_SETUP,SLEEVE
v47.mp4,28.187,37.227,SEWING,SLEEVE
v47.mp4,37.227,43.966,IDLE_SETUP,SLEEVE
v47.mp4,43.966,51.738,SEWING,SLEEVE
v47.mp4,51.738,58.209,IDLE_SETUP,SLEEVE
v47.mp4,58.209,67.916,SEWING,SLEEVE
v47.mp4,67.916,74.922,IDLE_SETUP,SLEEVE
v47.mp4,74.922,84.662,SEWING,SLEEVE
v47.mp4,84.662,91.434,IDLE_SETUP,SLEEVE
v47.mp4,91.434,100.440,SEWING,SLEEVE
v47.mp4,100.440,106.311,IDLE_SETUP,SLEEVE
v47.mp4,106.311,115.018,SEWING,SLEEVE
v47.mp4,115.018,122.356,IDLE_SETUP,SLEEVE
v47.mp4,122.356,129.762,SEWING,SLEEVE
v47.mp4,129.762,135.633,IDLE_SETUP,SLEEVE
v47.mp4,135.633,145.306,SEWING,SLEEVE
v47.mp4,145.306,153.279,IDLE_SETUP,SLEEVE
v47.mp4,153.279,163.887,SEWING,SLEEVE
v47.mp4,163.887,169.891,IDLE_SETUP,SLEEVE
v47.mp4,169.891,178.030,SEWING,SLEEVE
v48.mp4,5.871,11.909,IDLE_SETUP,SLEEVE
v48.mp4,11.909,22.750,SEWING,SLEEVE
v48.mp4,22.750,28.020,IDLE_SETUP,SLEEVE
v48.mp4,28.020,38.762,SEWING,SLEEVE
v48.mp4,38.762,44.566,IDLE_SETUP,SLEEVE
v48.mp4,44.566,53.839,SEWING,SLEEVE
v48.mp4,53.839,59.276,IDLE_SETUP,SLEEVE
v48.mp4,59.276,69.250,SEWING,SLEEVE
v48.mp4,69.250,74.287,IDLE_SETUP,SLEEVE
v48.mp4,74.287,84.828,SEWING,SLEEVE
v48.mp4,84.828,90.266,IDLE_SETUP,SLEEVE
v48.mp4,90.266,103.309,SEWING,SLEEVE
v48.mp4,103.309,108.145,IDLE_SETUP,SLEEVE
v48.mp4,108.145,117.252,SEWING,SLEEVE
v49.mp4,2.001,10.507,SEWING,SLEEVE
v49.mp4,10.507,17.412,IDLE_SETUP,SLEEVE
v49.mp4,17.412,26.151,SEWING,SLEEVE
v49.mp4,26.151,31.655,IDLE_SETUP,SLEEVE
v49.mp4,31.655,39.260,SEWING,SLEEVE
v49.mp4,39.260,45.798,IDLE_SETUP,SLEEVE
v49.mp4,45.798,53.603,SEWING,SLEEVE
v49.mp4,53.603,58.606,IDLE_SETUP,SLEEVE
v49.mp4,58.606,66.211,SEWING,SLEEVE
v49.mp4,66.211,72.282,IDLE_SETUP,SLEEVE
v49.mp4,72.282,79.554,SEWING,SLEEVE
v49.mp4,79.554,86.425,IDLE_SETUP,SLEEVE
v49.mp4,86.425,94.230,SEWING,SLEEVE
v49.mp4,94.230,102.169,IDLE_SETUP,SLEEVE
v49.mp4,102.169,109.374,SEWING,SLEEVE
v49.mp4,109.374,116.845,IDLE_SETUP,SLEEVE
v49.mp4,116.845,128.120,SEWING,SLEEVE
v49.mp4,128.120,134.324,IDLE_SETUP,SLEEVE
v49.mp4,134.324,142.763,SEWING,SLEEVE
v49.mp4,142.763,148.867,IDLE_SETUP,SLEEVE
v49.mp4,148.867,157.139,SEWING,SLEEVE
v49.mp4,157.139,162.509,IDLE_SETUP,SLEEVE
v49.mp4,162.509,170.348,SEWING,SLEEVE
v50.mp4,42.000,55.000,IDLE_SETUP,COLLAR
v50.mp4,55.000,80.000,SEWING,COLLAR
v50.mp4,80.000,89.000,IDLE_SETUP,COLLAR
v50.mp4,89.000,111.000,SEWING,COLLAR
v50.mp4,111.000,124.000,IDLE_SETUP,COLLAR
v50.mp4,124.000,145.000,SEWING,COLLAR
v50.mp4,145.000,155.000,IDLE_SETUP,COLLAR
v50.mp4,155.000,178.500,SEWING,COLLAR
v50.mp4,178.500,188.000,IDLE_SETUP,COLLAR
v50.mp4,188.000,208.000,SEWING,COLLAR
v51.mp4,23.000,32.000,IDLE_SETUP,COLLAR
v51.mp4,32.000,53.000,SEWING,COLLAR
v51.mp4,53.000,61.000,IDLE_SETUP,COLLAR
v51.mp4,61.000,81.000,SEWING,COLLAR
v51.mp4,81.000,90.000,IDLE_SETUP,COLLAR
v51.mp4,90.000,109.000,SEWING,COLLAR
v51.mp4,109.000,119.000,IDLE_SETUP,COLLAR
v51.mp4,119.000,138.000,SEWING,COLLAR
v51.mp4,138.000,149.000,IDLE_SETUP,COLLAR
v51.mp4,149.000,168.000,SEWING,COLLAR
v52.mp4,5.000,45.000,SEWING,COLLAR
v52.mp4,45.000,60.000,IDLE_SETUP,COLLAR
v52.mp4,60.000,81.000,SEWING,COLLAR
v52.mp4,81.000,91.000,IDLE_SETUP,COLLAR
v52.mp4,91.000,115.000,SEWING,COLLAR
v52.mp4,115.000,127.000,IDLE_SETUP,COLLAR
v52.mp4,127.000,152.000,SEWING,COLLAR
v52.mp4,152.000,165.000,IDLE_SETUP,COLLAR
v52.mp4,165.000,185.000,SEWING,COLLAR
v53.mp4,0.300,6.338,IDLE_SETUP,SLEEVE
v53.mp4,6.338,13.643,SEWING,SLEEVE
v53.mp4,13.643,20.181,IDLE_SETUP,SLEEVE
v53.mp4,20.181,28.187,SEWING,SLEEVE
v53.mp4,28.187,35.026,IDLE_SETUP,SLEEVE
v53.mp4,35.026,43.065,SEWING,SLEEVE
v53.mp4,43.065,49.670,IDLE_SETUP,SLEEVE
v53.mp4,49.670,58.209,SEWING,SLEEVE
v53.mp4,58.209,64.847,IDLE_SETUP,SLEEVE
v53.mp4,64.847,73.554,SEWING,SLEEVE
v53.mp4,73.554,80.959,IDLE_SETUP,SLEEVE
v53.mp4,80.959,90.333,SEWING,SLEEVE
v53.mp4,90.333,97.838,IDLE_SETUP,SLEEVE
v53.mp4,97.838,106.011,SEWING,SLEEVE
v53.mp4,106.011,111.848,IDLE_SETUP,SLEEVE
v53.mp4,111.848,119.521,SEWING,SLEEVE
v53.mp4,119.521,126.526,IDLE_SETUP,SLEEVE
v53.mp4,126.526,134.231,SEWING,SLEEVE
v53.mp4,134.231,141.837,IDLE_SETUP,SLEEVE
v53.mp4,141.837,149.509,SEWING,SLEEVE
v53.mp4,149.509,157.748,IDLE_SETUP,SLEEVE
v53.mp4,157.748,164.920,SEWING,SLEEVE
v53.mp4,164.920,171.092,IDLE_SETUP,SLEEVE
v53.mp4,171.092,179.698,SEWING,SLEEVE
v54.mp4,11.308,22.216,IDLE_SETUP,SLEEVE
v54.mp4,22.216,34.125,SEWING,SLEEVE
v54.mp4,34.125,39.729,IDLE_SETUP,SLEEVE
v54.mp4,39.729,46.600,SEWING,SLEEVE
v54.mp4,46.600,53.372,IDLE_SETUP,SLEEVE
v54.mp4,53.372,60.310,SEWING,SLEEVE
v54.mp4,60.310,66.482,IDLE_SETUP,SLEEVE
v54.mp4,66.482,74.287,SEWING,SLEEVE
v54.mp4,74.287,79.958,IDLE_SETUP,SLEEVE
v54.mp4,79.958,87.097,SEWING,SLEEVE
v54.mp4,87.097,92.367,IDLE_SETUP,SLEEVE
v54.mp4,92.367,100.306,SEWING,SLEEVE
v54.mp4,100.306,106.177,IDLE_SETUP,SLEEVE
v54.mp4,106.177,113.783,SEWING,SLEEVE
v54.mp4,113.783,120.087,IDLE_SETUP,SLEEVE
v54.mp4,120.087,127.059,SEWING,SLEEVE
v54.mp4,127.059,132.663,IDLE_SETUP,SLEEVE
v54.mp4,132.663,140.168,SEWING,SLEEVE
v55.mp4,0.133,4.103,IDLE_SETUP,SLEEVE
v55.mp4,4.103,14.210,SEWING,SLEEVE
v55.mp4,14.210,20.548,IDLE_SETUP,SLEEVE
v55.mp4,20.548,29.522,SEWING,SLEEVE
v55.mp4,29.522,35.393,IDLE_SETUP,SLEEVE
v55.mp4,35.393,43.565,SEWING,SLEEVE
v55.mp4,43.565,49.536,IDLE_SETUP,SLEEVE
v55.mp4,49.536,82.527,SEWING,SLEEVE
v55.mp4,82.527,88.365,IDLE_SETUP,SLEEVE
v55.mp4,88.365,96.737,SEWING,SLEEVE
v55.mp4,96.737,102.742,IDLE_SETUP,SLEEVE
v55.mp4,102.742,111.014,SEWING,SLEEVE
v55.mp4,111.014,116.018,IDLE_SETUP,SLEEVE
v55.mp4,116.018,124.724,SEWING,SLEEVE
v55.mp4,124.724,130.162,IDLE_SETUP,SLEEVE
v55.mp4,130.162,138.868,SEWING,SLEEVE
v55.mp4,138.868,146.941,IDLE_SETUP,SLEEVE
v55.mp4,146.941,156.281,SEWING,SLEEVE
v55.mp4,156.281,161.718,IDLE_SETUP,SLEEVE
v55.mp4,161.718,169.024,SEWING,SLEEVE
v55.mp4,169.024,175.495,IDLE_SETUP,SLEEVE
v56.mp4,0.267,3.202,IDLE_SETUP,SLEEVE
v56.mp4,3.202,13.610,SEWING,SLEEVE
v56.mp4,13.610,19.014,IDLE_SETUP,SLEEVE
v56.mp4,19.014,30.589,SEWING,SLEEVE
v56.mp4,30.589,35.826,IDLE_SETUP,SLEEVE
v56.mp4,35.826,46.200,SEWING,SLEEVE
v56.mp4,46.200,51.337,IDLE_SETUP,SLEEVE
v56.mp4,51.337,61.912,SEWING,SLEEVE
v56.mp4,61.912,67.416,IDLE_SETUP,SLEEVE
v56.mp4,67.416,78.157,SEWING,SLEEVE
v56.mp4,78.157,85.229,IDLE_SETUP,SLEEVE
v56.mp4,85.229,95.669,SEWING,SLEEVE
v56.mp4,95.669,102.408,IDLE_SETUP,SLEEVE
v56.mp4,102.408,113.249,SEWING,SLEEVE
v56.mp4,113.249,119.387,IDLE_SETUP,SLEEVE
v56.mp4,119.387,130.661,SEWING,SLEEVE
v57.mp4,2.735,12.309,SEWING,SLEEVE
v57.mp4,12.309,18.280,IDLE_SETUP,SLEEVE
v57.mp4,18.280,29.622,SEWING,SLEEVE
v57.mp4,29.622,35.392,IDLE_SETUP,SLEEVE
v57.mp4,35.392,45.533,SEWING,SLEEVE
v57.mp4,45.533,51.371,IDLE_SETUP,SLEEVE
v57.mp4,51.371,62.145,SEWING,SLEEVE
v57.mp4,62.145,67.950,IDLE_SETUP,SLEEVE
v57.mp4,67.950,79.324,SEWING,SLEEVE
v57.mp4,79.324,85.329,IDLE_SETUP,SLEEVE
v57.mp4,85.329,95.436,SEWING,SLEEVE
v57.mp4,95.436,100.773,IDLE_SETUP,SLEEVE
v57.mp4,100.773,111.348,SEWING,SLEEVE
v57.mp4,111.348,116.485,IDLE_SETUP,SLEEVE
v57.mp4,116.485,128.060,SEWING,SLEEVE
v58.mp4,9.000,11.000,SEWING,COLLAR
v58.mp4,11.000,24.000,IDLE_SETUP,COLLAR
v58.mp4,24.000,43.000,SEWING,COLLAR
v58.mp4,43.000,52.000,IDLE_SETUP,COLLAR
v58.mp4,52.000,74.000,SEWING,COLLAR
v58.mp4,74.000,84.000,IDLE_SETUP,COLLAR
v58.mp4,84.000,110.000,SEWING,COLLAR
v58.mp4,110.000,120.000,IDLE_SETUP,COLLAR
v58.mp4,120.000,140.500,SEWING,COLLAR
v58.mp4,140.500,152.000,IDLE_SETUP,COLLAR
v58.mp4,152.000,173.000,SEWING,COLLAR
v59.mp4,0.267,4.770,IDLE_SETUP,SLEEVE
v59.mp4,4.770,14.877,SEWING,SLEEVE
v59.mp4,14.877,20.181,IDLE_SETUP,SLEEVE
v59.mp4,20.181,31.456,SEWING,SLEEVE
v59.mp4,31.456,36.426,IDLE_SETUP,SLEEVE
v59.mp4,36.426,48.202,SEWING,SLEEVE
v59.mp4,48.202,53.439,IDLE_SETUP,SLEEVE
v59.mp4,53.439,65.981,SEWING,SLEEVE
v59.mp4,65.981,70.685,IDLE_SETUP,SLEEVE
v59.mp4,70.685,82.660,SEWING,SLEEVE
v59.mp4,82.660,89.465,IDLE_SETUP,SLEEVE
v59.mp4,89.465,100.206,SEWING,SLEEVE
v59.mp4,100.206,105.710,IDLE_SETUP,SLEEVE
v59.mp4,105.710,116.485,SEWING,SLEEVE
v59.mp4,116.485,122.222,IDLE_SETUP,SLEEVE
v59.mp4,122.222,132.129,SEWING,SLEEVE
v59.mp4,132.129,137.333,IDLE_SETUP,SLEEVE
v59.mp4,137.333,147.741,SEWING,SLEEVE
v59.mp4,147.741,153.945,IDLE_SETUP,SLEEVE
v59.mp4,153.945,163.385,SEWING,SLEEVE
v59.mp4,163.385,169.056,IDLE_SETUP,SLEEVE
v59.mp4,169.056,178.963,SEWING,SLEEVE
v59.mp4,178.963,184.267,IDLE_SETUP,SLEEVE
v59.mp4,184.267,194.241,SEWING,SLEEVE
v60.mp4,1.868,14.878,SEWING,SLEEVE
v60.mp4,14.878,22.717,IDLE_SETUP,SLEEVE
v60.mp4,22.717,30.923,SEWING,SLEEVE
v60.mp4,30.923,37.161,IDLE_SETUP,SLEEVE
v60.mp4,37.161,44.266,SEWING,SLEEVE
v60.mp4,44.266,49.903,IDLE_SETUP,SLEEVE
v60.mp4,49.903,59.810,SEWING,SLEEVE
v60.mp4,59.810,66.182,IDLE_SETUP,SLEEVE
v60.mp4,66.182,74.788,SEWING,SLEEVE
v60.mp4,74.788,80.759,IDLE_SETUP,SLEEVE
v60.mp4,80.759,90.433,SEWING,SLEEVE
v60.mp4,90.433,96.871,IDLE_SETUP,SLEEVE
v60.mp4,96.871,103.576,SEWING,SLEEVE
v60.mp4,103.576,110.848,IDLE_SETUP,SLEEVE
v60.mp4,110.848,118.387,SEWING,SLEEVE
v60.mp4,118.387,126.559,IDLE_SETUP,SLEEVE
v60.mp4,126.559,137.134,SEWING,SLEEVE
v60.mp4,137.134,143.138,IDLE_SETUP,SLEEVE
v60.mp4,143.138,151.111,SEWING,SLEEVE
v60.mp4,151.111,159.550,IDLE_SETUP,SLEEVE
v60.mp4,159.550,167.156,SEWING,SLEEVE
v60.mp4,167.156,172.860,IDLE_SETUP,SLEEVE
v60.mp4,172.860,182.534,SEWING,SLEEVE
